"","X1","county","state","income","population","households","date","cases_sum","deaths_sum","apple_avg","retail_avg","grocery_avg","parks_avg","transit_avg","work_avg","residential_avg","cases","deaths"
"342",51729,"Fresno County","California",45563,939605,289811,"2021-02-07",2936,106,108.75,-23.5714285714286,-13.5714285714286,-30.5714285714286,-39.4285714285714,-30.1428571428571,10.2857142857143,431,0
"343",51730,"Fresno County","California",45563,939605,289811,"2021-02-08",2869,101,110.092857142857,-22.1428571428571,-12,-26.7142857142857,-37.4285714285714,-29.7142857142857,9.57142857142857,240,0
"344",52392,"Imperial County","California",41807,175201,48099,"2020-03-03",0,0,130.44,9,-2,12,25,3,-2,0,0
"345",52393,"Imperial County","California",41807,175201,48099,"2020-03-04",0,0,154.86,7,-0.5,10,35,-4.5,-1,0,0
"346",52394,"Imperial County","California",41807,175201,48099,"2020-03-05",0,0,161.646666666667,8.33333333333333,0,10,44.3333333333333,-3,-1.33333333333333,0,0
"347",52395,"Imperial County","California",41807,175201,48099,"2020-03-06",0,0,157.255,9.25,-0.5,6.5,42.25,-2.75,-1.25,0,0
"348",52396,"Imperial County","California",41807,175201,48099,"2020-03-07",0,0,148.364,9.2,0,6.2,40,-0.799999999999997,-1.2,0,0
"349",52397,"Imperial County","California",41807,175201,48099,"2020-03-08",0,0,142.243333333333,9.66666666666667,0.333333333333334,5.33333333333334,38.5,0,-1.33333333333333,0,0
"350",52398,"Imperial County","California",41807,175201,48099,"2020-03-09",0,0,137.892857142857,10,0.428571428571429,4.85714285714286,38.7142857142857,0.285714285714285,-1.42857142857143,0,0
"351",52399,"Imperial County","California",41807,175201,48099,"2020-03-10",0,0,137.122857142857,10.2857142857143,0.714285714285714,3.57142857142857,41.4285714285714,0.142857142857146,-1.42857142857143,0,0
"352",52400,"Imperial County","California",41807,175201,48099,"2020-03-11",0,0,134.415714285714,10.2857142857143,0.428571428571429,3,41.8571428571429,2.14285714285714,-1.71428571428571,0,0
"353",52401,"Imperial County","California",41807,175201,48099,"2020-03-12",0,0,132.135714285714,10,-0.714285714285714,0.142857142857142,43.4285714285714,2.14285714285714,-1.57142857142857,0,0
"354",52402,"Imperial County","California",41807,175201,48099,"2020-03-13",0,0,131.067142857143,10.1428571428571,-0.285714285714286,3.42857142857143,50,1.71428571428571,-1.57142857142857,0,0
"355",52403,"Imperial County","California",41807,175201,48099,"2020-03-14",0,0,133.47,10.1428571428571,-0.428571428571429,2.57142857142857,48.5714285714286,1.42857142857143,-1.42857142857143,0,0
"356",52404,"Imperial County","California",41807,175201,48099,"2020-03-15",0,0,133.527142857143,8.28571428571429,-1.57142857142857,-1.85714285714286,44.2857142857143,0.571428571428569,-0.714285714285714,0,0
"357",52405,"Imperial County","California",41807,175201,48099,"2020-03-16",0,0,133.965714285714,7.28571428571429,-1.42857142857143,-4.28571428571429,37,0.428571428571431,-0.285714285714286,0,0
"358",52406,"Imperial County","California",41807,175201,48099,"2020-03-17",0,0,134.492857142857,6,-0.285714285714286,-9.57142857142857,27.7142857142857,-0.571428571428569,0.714285714285714,2,0
"359",52407,"Imperial County","California",41807,175201,48099,"2020-03-18",0,0,133.331428571429,5.14285714285714,1.42857142857143,-12,18.5714285714286,-1,1.28571428571429,0,0
"360",52408,"Imperial County","California",41807,175201,48099,"2020-03-19",0,0,129.215714285714,3.14285714285714,3.28571428571429,-13.5714285714286,5.14285714285714,-1.2857142857143,1.85714285714286,2,0
"361",52409,"Imperial County","California",41807,175201,48099,"2020-03-20",0,0,126.945714285714,0.857142857142858,4.28571428571429,-17.7142857142857,-8.42857142857143,-1.2857142857143,2.28571428571429,0,0
"362",52410,"Imperial County","California",41807,175201,48099,"2020-03-21",0,0,124.615714285714,0,6.42857142857143,-20.8571428571429,-13.4285714285714,-3,2.71428571428571,2,0
"363",52411,"Imperial County","California",41807,175201,48099,"2020-03-22",2,0,122.074285714286,-1.42857142857143,9,-17.7142857142857,-16.7142857142857,-5.14285714285714,3,0,0
"364",52412,"Imperial County","California",41807,175201,48099,"2020-03-23",2,0,117.85,-5,9.42857142857143,-20.8571428571429,-19.5714285714286,-9.14285714285714,4.42857142857143,0,0
"365",52413,"Imperial County","California",41807,175201,48099,"2020-03-24",4,0,112.585714285714,-8.71428571428571,8.57142857142857,-21,-20.2857142857143,-12.2857142857143,5.14285714285714,3,0
"366",52414,"Imperial County","California",41807,175201,48099,"2020-03-25",4,0,104.784285714286,-13.7142857142857,6.71428571428571,-25.2857142857143,-23.5714285714286,-16.7142857142857,7.14285714285714,0,0
"367",52415,"Imperial County","California",41807,175201,48099,"2020-03-26",6,0,97.5371428571429,-19.8571428571429,3.71428571428571,-31,-27.8571428571429,-19.2857142857143,9,8,0
"368",52416,"Imperial County","California",41807,175201,48099,"2020-03-27",6,0,89.73,-26.8571428571429,-1,-38.5714285714286,-33.7142857142857,-22.7142857142857,10.8571428571429,4,0
"369",52417,"Imperial County","California",41807,175201,48099,"2020-03-28",6,0,82.7957142857143,-33.2857142857143,-6.57142857142857,-43,-38.4285714285714,-26.4285714285714,12.5714285714286,4,0
"370",52418,"Imperial County","California",41807,175201,48099,"2020-03-29",7,0,78.9214285714286,-37.7142857142857,-11.8571428571429,-49.2857142857143,-42.7142857142857,-29.5714285714286,14,0,0
"371",52419,"Imperial County","California",41807,175201,48099,"2020-03-30",7,0,75.7442857142857,-41.4285714285714,-16.7142857142857,-51.2857142857143,-45.8571428571429,-31.5714285714286,14.8571428571429,8,0
"372",52420,"Imperial County","California",41807,175201,48099,"2020-03-31",13,0,72.1857142857143,-44.4285714285714,-20.8571428571429,-53.4285714285714,-49.2857142857143,-33.7142857142857,15.8571428571429,0,0
"373",52421,"Imperial County","California",41807,175201,48099,"2020-04-01",17,0,69.74,-46.1428571428571,-24.1428571428571,-54.4285714285714,-51.2857142857143,-35,16.4285714285714,10,0
"374",52422,"Imperial County","California",41807,175201,48099,"2020-04-02",19,0,69.6514285714286,-46.4285714285714,-25.8571428571429,-54.5714285714286,-52.8571428571429,-35.8571428571429,16.7142857142857,7,1
"375",52423,"Imperial County","California",41807,175201,48099,"2020-04-03",19,0,69.71,-46.5714285714286,-26.7142857142857,-54.8571428571429,-54,-36.2857142857143,16.8571428571429,5,0
"376",52424,"Imperial County","California",41807,175201,48099,"2020-04-04",27,0,69.6128571428571,-46.1428571428571,-26.4285714285714,-54.5714285714286,-54.5714285714286,-37,17,0,0
"377",52425,"Imperial County","California",41807,175201,48099,"2020-04-05",24,0,69.1957142857143,-46.5714285714286,-26.5714285714286,-54.8571428571429,-55.1428571428571,-38,17.2857142857143,10,1
"378",52426,"Imperial County","California",41807,175201,48099,"2020-04-06",34,0,69.1557142857143,-46.4285714285714,-25.7142857142857,-55.4285714285714,-55.5714285714286,-38.2857142857143,17.2857142857143,3,1
"379",52427,"Imperial County","California",41807,175201,48099,"2020-04-07",33,1,68.91,-46.5714285714286,-25.4285714285714,-56.8571428571429,-56.8571428571429,-38.5714285714286,17.2857142857143,5,0
"380",52428,"Imperial County","California",41807,175201,48099,"2020-04-08",34,1,68.5657142857143,-46.5714285714286,-24.7142857142857,-57.8571428571429,-57.1428571428571,-38.8571428571429,17.2857142857143,2,0
"381",52429,"Imperial County","California",41807,175201,48099,"2020-04-09",30,1,67.06,-47.2857142857143,-24.2857142857143,-59.1428571428571,-57.4285714285714,-39.7142857142857,17.4285714285714,4,0
"382",52430,"Imperial County","California",41807,175201,48099,"2020-04-10",40,2,65.5128571428571,-47.8571428571429,-24,-60.4285714285714,-57.7142857142857,-40.1428571428571,17.5714285714286,0,0
"383",52431,"Imperial County","California",41807,175201,48099,"2020-04-11",35,3,65.2428571428571,-49,-24.2857142857143,-61.1428571428571,-58,-40.5714285714286,17.8571428571429,8,0
"384",52432,"Imperial County","California",41807,175201,48099,"2020-04-12",40,3,64.6371428571429,-49.5714285714286,-24.7142857142857,-62.2857142857143,-57.7142857142857,-40.4285714285714,18,0,0
"385",52433,"Imperial County","California",41807,175201,48099,"2020-04-13",32,3,63.6985714285714,-50.7142857142857,-26.1428571428571,-64.1428571428571,-58.8571428571429,-41.1428571428571,18.5714285714286,13,0
"386",52434,"Imperial County","California",41807,175201,48099,"2020-04-14",29,2,63.7871428571429,-51.5714285714286,-26.5714285714286,-65.2857142857143,-58.7142857142857,-41.5714285714286,19,17,0
"387",52435,"Imperial County","California",41807,175201,48099,"2020-04-15",24,2,61.8785714285714,-53.2857142857143,-28.4285714285714,-68.2857142857143,-60.4285714285714,-43.1428571428571,20,0,0
"388",52436,"Imperial County","California",41807,175201,48099,"2020-04-16",32,2,61.5242857142857,-54,-29.2857142857143,-69.1428571428571,-61,-43.8571428571429,20.4285714285714,26,0
"389",52437,"Imperial County","California",41807,175201,48099,"2020-04-17",22,1,60.8085714285714,-55.5714285714286,-30.4285714285714,-69.8571428571429,-60.8571428571429,-44.1428571428571,20.4285714285714,0,0
"390",52438,"Imperial County","California",41807,175201,48099,"2020-04-18",32,0,60.9028571428571,-56.1428571428571,-31.2857142857143,-70.2857142857143,-61.4285714285714,-44.4285714285714,20.5714285714286,12,0
"391",52439,"Imperial County","California",41807,175201,48099,"2020-04-19",44,0,61.7114285714286,-56.2857142857143,-31.2857142857143,-70.4285714285714,-61.7142857142857,-44.5714285714286,20.7142857142857,5,0
"392",52440,"Imperial County","California",41807,175201,48099,"2020-04-20",42,0,63.2414285714286,-56,-30.4285714285714,-69.5714285714286,-60.2857142857143,-44.1428571428571,20.2857142857143,0,0
"393",52441,"Imperial County","California",41807,175201,48099,"2020-04-21",64,0,64.1071428571429,-56,-30.1428571428571,-69.4285714285714,-59.7142857142857,-44.1428571428571,20.1428571428571,35,2
"394",52442,"Imperial County","California",41807,175201,48099,"2020-04-22",64,0,67.3328571428571,-55.2857142857143,-29.2857142857143,-68.2857142857143,-58,-42.8571428571429,19.4285714285714,19,1
"395",52443,"Imperial County","California",41807,175201,48099,"2020-04-23",68,0,69.85,-55,-28.8571428571429,-68,-57,-42,19,18,2
"396",52444,"Imperial County","California",41807,175201,48099,"2020-04-24",73,0,72.5685714285714,-53.7142857142857,-27.8571428571429,-67.4285714285714,-56.7142857142857,-41.2857142857143,18.8571428571429,19,0
"397",52445,"Imperial County","California",41807,175201,48099,"2020-04-25",60,0,74.1814285714286,-53.4285714285714,-27.4285714285714,-67.7142857142857,-55.7142857142857,-40.8571428571429,18.5714285714286,0,0
"398",52446,"Imperial County","California",41807,175201,48099,"2020-04-26",78,2,74.4771428571429,-53.7142857142857,-27.4285714285714,-68.1428571428571,-55,-40.7142857142857,18.4285714285714,0,0
"399",52447,"Imperial County","California",41807,175201,48099,"2020-04-27",97,3,74.8885714285714,-54.1428571428571,-27.5714285714286,-68.7142857142857,-55.1428571428571,-40.7142857142857,18.4285714285714,33,0
"400",52448,"Imperial County","California",41807,175201,48099,"2020-04-28",89,5,75.4414285714286,-54.1428571428571,-27.8571428571429,-68.8571428571429,-55,-40.5714285714286,18.2857142857143,20,0
"401",52449,"Imperial County","California",41807,175201,48099,"2020-04-29",108,5,75.2571428571429,-54,-27.2857142857143,-68.1428571428571,-55.1428571428571,-40.4285714285714,18.2857142857143,15,0
"402",52450,"Imperial County","California",41807,175201,48099,"2020-04-30",96,5,74.4657142857143,-53.7142857142857,-27.2857142857143,-67,-55.2857142857143,-40.4285714285714,18.1428571428571,14,1
"403",52451,"Imperial County","California",41807,175201,48099,"2020-05-01",91,5,73.81,-53.5714285714286,-27.1428571428571,-64.5714285714286,-54.7142857142857,-40.7142857142857,18.1428571428571,25,0
"404",52452,"Imperial County","California",41807,175201,48099,"2020-05-02",124,5,74.1771428571429,-53.2857142857143,-26.5714285714286,-65.4285714285714,-54.5714285714286,-40.5714285714286,18.1428571428571,0,0
"405",52453,"Imperial County","California",41807,175201,48099,"2020-05-03",109,3,75.1757142857143,-52.5714285714286,-26,-65,-53.8571428571429,-40.2857142857143,17,0,0
"406",52454,"Imperial County","California",41807,175201,48099,"2020-05-04",105,2,75.8642857142857,-51.7142857142857,-25.5714285714286,-63.5714285714286,-53.4285714285714,-40,16.8571428571429,21,0
"407",52455,"Imperial County","California",41807,175201,48099,"2020-05-05",101,1,77.0228571428571,-50.4285714285714,-24.1428571428571,-61.8571428571429,-52.4285714285714,-39.5714285714286,16.5714285714286,21,0
"408",52456,"Imperial County","California",41807,175201,48099,"2020-05-06",107,1,78.7328571428571,-49.8571428571429,-23.7142857142857,-61.4285714285714,-51.8571428571429,-39.7142857142857,16.2857142857143,19,1
"409",52457,"Imperial County","California",41807,175201,48099,"2020-05-07",107,1,79.9585714285714,-49.1428571428571,-22.2857142857143,-60.2857142857143,-51,-39.1428571428571,16,36,1
"410",52458,"Imperial County","California",41807,175201,48099,"2020-05-08",107,1,81.45,-48.2857142857143,-21,-59.5714285714286,-50.8571428571429,-38.1428571428571,15.7142857142857,57,1
"411",52459,"Imperial County","California",41807,175201,48099,"2020-05-09",95,1,82.5785714285714,-47.5714285714286,-20,-55.2857142857143,-50.1428571428571,-37.7142857142857,15.4285714285714,0,0
"412",52460,"Imperial County","California",41807,175201,48099,"2020-05-10",96,1,83.6314285714286,-47.1428571428571,-19,-52.1428571428571,-49.8571428571429,-37.4285714285714,16.1428571428571,0,0
"413",52461,"Imperial County","California",41807,175201,48099,"2020-05-11",100,2,84.9114285714286,-47,-18.2857142857143,-51,-49.1428571428571,-37,16,52,0
"414",52462,"Imperial County","California",41807,175201,48099,"2020-05-12",122,2,85.3814285714286,-47.4285714285714,-18,-48.8571428571429,-49,-36.7142857142857,16,39,1
"415",52463,"Imperial County","California",41807,175201,48099,"2020-05-13",154,3,86.5471428571429,-47,-17,-45.4285714285714,-48.7142857142857,-36.1428571428571,15.7142857142857,44,1
"416",52464,"Imperial County","California",41807,175201,48099,"2020-05-14",154,3,89.1028571428571,-46.4285714285714,-14.8571428571429,-44,-48.1428571428571,-35.7142857142857,15.4285714285714,65,1
"417",52465,"Imperial County","California",41807,175201,48099,"2020-05-15",154,3,89.7542857142857,-45.7142857142857,-12.5714285714286,-42.2857142857143,-47.5714285714286,-34.7142857142857,15,74,0
"418",52466,"Imperial County","California",41807,175201,48099,"2020-05-16",185,3,90.61,-46.2857142857143,-12.8571428571429,-43.1428571428571,-48.1428571428571,-34.5714285714286,15,0,0
"419",52467,"Imperial County","California",41807,175201,48099,"2020-05-17",203,4,92.32,-46.1428571428571,-12.5714285714286,-43,-48.8571428571429,-34.2857142857143,15,0,0
"420",52468,"Imperial County","California",41807,175201,48099,"2020-05-18",228,4,94.676,-45.5714285714286,-12.4285714285714,-41.2857142857143,-48.5714285714286,-34.1428571428571,15,90,0
"421",52469,"Imperial County","California",41807,175201,48099,"2020-05-19",257,4,96.694,-45.1428571428571,-12.8571428571429,-42.2857142857143,-48.5714285714286,-34.1428571428571,14.8571428571429,26,3
"422",52470,"Imperial County","California",41807,175201,48099,"2020-05-20",274,3,99.07,-45.1428571428571,-13.2857142857143,-44.2857142857143,-48.5714285714286,-34.1428571428571,14.8571428571429,83,1
"423",52471,"Imperial County","California",41807,175201,48099,"2020-05-21",274,3,100.034,-45.4285714285714,-15.4285714285714,-45.8571428571429,-49,-34,15,0,0
"424",52472,"Imperial County","California",41807,175201,48099,"2020-05-22",274,3,103.386,-45.8571428571429,-17.7142857142857,-48.4285714285714,-48.7142857142857,-34.4285714285714,15.4285714285714,160,4
"425",52473,"Imperial County","California",41807,175201,48099,"2020-05-23",312,3,102.081666666667,-45.1428571428571,-17.7142857142857,-50.2857142857143,-48.1428571428571,-34.4285714285714,15.4285714285714,0,0
"426",52474,"Imperial County","California",41807,175201,48099,"2020-05-24",299,5,101.548571428571,-45.2857142857143,-18.2857142857143,-52.2857142857143,-47,-34.5714285714286,15.5714285714286,0,0
"427",52475,"Imperial County","California",41807,175201,48099,"2020-05-25",338,5,101.888571428571,-45.5714285714286,-18.1428571428571,-54.2857142857143,-45.5714285714286,-34.7142857142857,15.4285714285714,129,0
"428",52476,"Imperial County","California",41807,175201,48099,"2020-05-26",273,4,104.494285714286,-46,-17.4285714285714,-54.7142857142857,-43.1428571428571,-34.7142857142857,15.5714285714286,78,1
"429",52477,"Imperial County","California",41807,175201,48099,"2020-05-27",359,8,109.542857142857,-46,-17.2857142857143,-54.4285714285714,-41,-34.5714285714286,15.7142857142857,91,2
"430",52478,"Imperial County","California",41807,175201,48099,"2020-05-28",359,8,113.257142857143,-46.1428571428571,-17,-54.1428571428571,-38.4285714285714,-34.7142857142857,15.8571428571429,102,0
"431",52479,"Imperial County","California",41807,175201,48099,"2020-05-29",359,8,114.572857142857,-46.4285714285714,-17.1428571428571,-54.2857142857143,-37.1428571428571,-35.1428571428571,15.8571428571429,0,0
"432",52480,"Imperial County","California",41807,175201,48099,"2020-05-30",398,8,119.057142857143,-47.7142857142857,-18,-53.2857142857143,-36.7142857142857,-38.4285714285714,16.7142857142857,89,1
"433",52481,"Imperial County","California",41807,175201,48099,"2020-05-31",450,6,120.271428571429,-47.8571428571429,-18.1428571428571,-53,-35.8571428571429,-38.2857142857143,16.5714285714286,0,0
"434",52482,"Imperial County","California",41807,175201,48099,"2020-06-01",458,7,121.301428571429,-48.1428571428571,-18.5714285714286,-53.8571428571429,-36,-38.1428571428571,16.7142857142857,117,0
"435",52483,"Imperial County","California",41807,175201,48099,"2020-06-02",560,7,120.657142857143,-48,-19.2857142857143,-54.8571428571429,-36.7142857142857,-37.8571428571429,16.7142857142857,47,2
"436",52484,"Imperial County","California",41807,175201,48099,"2020-06-03",400,3,117.561428571429,-48.1428571428571,-20,-56.1428571428571,-37,-37.5714285714286,16.7142857142857,227,0
"437",52485,"Imperial County","California",41807,175201,48099,"2020-06-04",489,4,115.107142857143,-48.2857142857143,-20.4285714285714,-56.7142857142857,-37.7142857142857,-36.5714285714286,16.5714285714286,468,1
"438",52486,"Imperial County","California",41807,175201,48099,"2020-06-05",489,4,114.111428571429,-48.2857142857143,-20.2857142857143,-57.8571428571429,-38.4285714285714,-35.7142857142857,16.5714285714286,75,3
"439",52487,"Imperial County","California",41807,175201,48099,"2020-06-06",477,4,110.875714285714,-47.1428571428571,-19.5714285714286,-58.5714285714286,-37.5714285714286,-32.2857142857143,15.7142857142857,0,0
"440",52488,"Imperial County","California",41807,175201,48099,"2020-06-07",446,5,110.112857142857,-46.5714285714286,-18.8571428571429,-58.4285714285714,-37.4285714285714,-32.1428571428571,15.7142857142857,0,0
"441",52489,"Imperial County","California",41807,175201,48099,"2020-06-08",582,3,110.101428571429,-45.8571428571429,-18.1428571428571,-58.1428571428571,-37.2857142857143,-32.1428571428571,15.5714285714286,445,5
"442",52490,"Imperial County","California",41807,175201,48099,"2020-06-09",948,4,111.525714285714,-45.4285714285714,-17.8571428571429,-57.7142857142857,-37.2857142857143,-32.2857142857143,15.4285714285714,120,0
"443",52491,"Imperial County","California",41807,175201,48099,"2020-06-10",1023,7,113.002857142857,-44.7142857142857,-17.2857142857143,-57.5714285714286,-37.2857142857143,-32.5714285714286,15.2857142857143,253,3
"444",52492,"Imperial County","California",41807,175201,48099,"2020-06-11",934,6,113.697142857143,-44.1428571428571,-17.1428571428571,-57.8571428571429,-37,-33.2857142857143,15.2857142857143,19,2
"445",52493,"Imperial County","California",41807,175201,48099,"2020-06-12",934,6,115.954285714286,-43.7142857142857,-17.2857142857143,-58,-36,-33.5714285714286,15.1428571428571,319,0
"446",52494,"Imperial County","California",41807,175201,48099,"2020-06-13",1262,11,117.295714285714,-43,-17.1428571428571,-57.5714285714286,-35.7142857142857,-33.7142857142857,15,433,0
"447",52495,"Imperial County","California",41807,175201,48099,"2020-06-14",1335,9,119.015714285714,-42.8571428571429,-17.7142857142857,-58.5714285714286,-36.2857142857143,-34,15,0,0
"448",52496,"Imperial County","California",41807,175201,48099,"2020-06-15",1361,12,120.1,-42.4285714285714,-18.1428571428571,-58.5714285714286,-37,-34.1428571428571,15,141,4
"449",52497,"Imperial County","California",41807,175201,48099,"2020-06-16",912,13,119.685714285714,-42.1428571428571,-18.2857142857143,-59,-37.8571428571429,-34.2857142857143,15.1428571428571,91,5
"450",52498,"Imperial County","California",41807,175201,48099,"2020-06-17",1156,10,119.781428571429,-42.2857142857143,-18.1428571428571,-58.8571428571429,-37.8571428571429,-34.1428571428571,15,89,2
"451",52499,"Imperial County","California",41807,175201,48099,"2020-06-18",1589,10,119.494285714286,-42.2857142857143,-18.1428571428571,-59.2857142857143,-38.1428571428571,-33.7142857142857,14.8571428571429,181,6
"452",52500,"Imperial County","California",41807,175201,48099,"2020-06-19",1589,10,118.26,-42.1428571428571,-18.1428571428571,-59.2857142857143,-37.5714285714286,-33.4285714285714,14.7142857142857,85,4
"453",52501,"Imperial County","California",41807,175201,48099,"2020-06-20",1285,9,118.745714285714,-42.1428571428571,-18,-60.4285714285714,-38,-33.4285714285714,14.7142857142857,56,0
"454",52502,"Imperial County","California",41807,175201,48099,"2020-06-21",1256,14,118.64,-41.8571428571429,-17.8571428571429,-60.5714285714286,-38,-33.2857142857143,14.5714285714286,0,0
"455",52503,"Imperial County","California",41807,175201,48099,"2020-06-22",1092,13,118.757142857143,-41.8571428571429,-17.7142857142857,-60.5714285714286,-38.1428571428571,-33.1428571428571,14.4285714285714,0,0
"456",52504,"Imperial County","California",41807,175201,48099,"2020-06-23",1254,17,119.931428571429,-41.5714285714286,-17.5714285714286,-60.4285714285714,-37.7142857142857,-33,14.1428571428571,470,4
"457",52505,"Imperial County","California",41807,175201,48099,"2020-06-24",1020,21,120.232857142857,-41.1428571428571,-17.2857142857143,-60.7142857142857,-37.5714285714286,-33.1428571428571,14,279,2
"458",52506,"Imperial County","California",41807,175201,48099,"2020-06-25",643,21,122.241428571429,-41,-16.8571428571429,-60.7142857142857,-38,-33.5714285714286,14,195,3
"459",52507,"Imperial County","California",41807,175201,48099,"2020-06-26",643,21,122.844285714286,-41.2857142857143,-16.2857142857143,-61.2857142857143,-38.8571428571429,-33.1428571428571,14,94,0
"460",52508,"Imperial County","California",41807,175201,48099,"2020-06-27",502,17,123.158571428571,-41.5714285714286,-17.2857142857143,-61.7142857142857,-39,-33.5714285714286,14,203,8
"461",52509,"Imperial County","California",41807,175201,48099,"2020-06-28",881,16,123.127142857143,-41.7142857142857,-17.8571428571429,-61.5714285714286,-39.1428571428571,-33.8571428571429,14,0,0
"462",52510,"Imperial County","California",41807,175201,48099,"2020-06-29",1071,16,123.87,-42,-18.4285714285714,-61.7142857142857,-38.7142857142857,-34,14,146,0
"463",52511,"Imperial County","California",41807,175201,48099,"2020-06-30",1085,13,123.844285714286,-42.5714285714286,-19.1428571428571,-61.7142857142857,-39.1428571428571,-34.1428571428571,14.1428571428571,55,12
"464",52512,"Imperial County","California",41807,175201,48099,"2020-07-01",1094,9,126.022857142857,-42.7142857142857,-19.8571428571429,-61.7142857142857,-37.8571428571429,-34.4285714285714,14.4285714285714,281,4
"465",52513,"Imperial County","California",41807,175201,48099,"2020-07-02",1241,17,125.551428571429,-43.2857142857143,-21.1428571428571,-62.5714285714286,-36.8571428571429,-34.5714285714286,14.5714285714286,301,3
"466",52514,"Imperial County","California",41807,175201,48099,"2020-07-03",1241,17,126.582857142857,-43.2857142857143,-22.5714285714286,-62.7142857142857,-37.1428571428571,-35.1428571428571,14.7142857142857,155,5
"467",52515,"Imperial County","California",41807,175201,48099,"2020-07-04",1387,17,127.442857142857,-42.7142857142857,-22.1428571428571,-62.1428571428571,-36.7142857142857,-34.7142857142857,14.7142857142857,60,9
"468",52516,"Imperial County","California",41807,175201,48099,"2020-07-05",972,25,128.464285714286,-42.4285714285714,-21.5714285714286,-61.8571428571429,-36.8571428571429,-34.5714285714286,14.7142857142857,0,0
"469",52517,"Imperial County","California",41807,175201,48099,"2020-07-06",974,27,130.441428571429,-41.8571428571429,-21.1428571428571,-61.8571428571429,-36.7142857142857,-34.5714285714286,14.5714285714286,151,3
"470",52518,"Imperial County","California",41807,175201,48099,"2020-07-07",1080,27,134.662857142857,-41.2857142857143,-20.4285714285714,-61.8571428571429,-35.5714285714286,-34.7142857142857,14.4285714285714,153,4
"471",52519,"Imperial County","California",41807,175201,48099,"2020-07-08",1141,32,134.005714285714,-42,-20.5714285714286,-61.8571428571429,-38.1428571428571,-36.1428571428571,14.7142857142857,121,4
"472",52520,"Imperial County","California",41807,175201,48099,"2020-07-09",998,33,130.058571428571,-43.1428571428571,-20.7142857142857,-61.5714285714286,-40.7142857142857,-37.1428571428571,14.8571428571429,190,2
"473",52521,"Imperial County","California",41807,175201,48099,"2020-07-10",998,33,131.904285714286,-43.5714285714286,-21.2857142857143,-62,-40.2857142857143,-38,15,105,5
"474",52522,"Imperial County","California",41807,175201,48099,"2020-07-11",1003,36,133.544285714286,-44,-21.1428571428571,-62.1428571428571,-41.1428571428571,-38.5714285714286,15,68,3
"475",52523,"Imperial County","California",41807,175201,48099,"2020-07-12",1101,28,132.828571428571,-44.2857142857143,-21.5714285714286,-62.7142857142857,-41.4285714285714,-38.7142857142857,15,0,0
"476",52524,"Imperial County","California",41807,175201,48099,"2020-07-13",941,28,131.154285714286,-45,-22.1428571428571,-62.8571428571429,-42.4285714285714,-38.7142857142857,15.1428571428571,150,1
"477",52525,"Imperial County","California",41807,175201,48099,"2020-07-14",830,27,127.337142857143,-45.5714285714286,-23,-63.2857142857143,-44,-38.7142857142857,15.1428571428571,142,5
"478",52526,"Imperial County","California",41807,175201,48099,"2020-07-15",780,27,126.198571428571,-45.5714285714286,-23.5714285714286,-64,-43.2857142857143,-37.2857142857143,14.7142857142857,26,7
"479",52527,"Imperial County","California",41807,175201,48099,"2020-07-16",788,21,129.268571428571,-44.8571428571429,-23.8571428571429,-64.1428571428571,-43,-36.7142857142857,14.4285714285714,165,0
"480",52528,"Imperial County","California",41807,175201,48099,"2020-07-17",788,21,127.335714285714,-45.1428571428571,-24,-64.2857142857143,-44.5714285714286,-36.7142857142857,14.4285714285714,87,8
"481",52529,"Imperial County","California",41807,175201,48099,"2020-07-18",787,19,125.232857142857,-45.4285714285714,-24.5714285714286,-64.5714285714286,-44.4285714285714,-36.5714285714286,14.4285714285714,134,5
"482",52530,"Imperial County","California",41807,175201,48099,"2020-07-19",776,20,125.74,-45.7142857142857,-24.7142857142857,-64.7142857142857,-44.5714285714286,-36.7142857142857,14.4285714285714,0,0
"483",52531,"Imperial County","California",41807,175201,48099,"2020-07-20",681,23,125.051428571429,-45.8571428571429,-24.7142857142857,-64.5714285714286,-45.1428571428571,-36.8571428571429,14.4285714285714,75,2
"484",52532,"Imperial County","California",41807,175201,48099,"2020-07-21",656,21,124.275714285714,-45.8571428571429,-24.7142857142857,-64.7142857142857,-45,-36.8571428571429,14.4285714285714,0,0
"485",52533,"Imperial County","California",41807,175201,48099,"2020-07-22",638,24,123.082857142857,-46,-25,-64.4285714285714,-45.1428571428571,-36.8571428571429,14.4285714285714,193,2
"486",52534,"Imperial County","California",41807,175201,48099,"2020-07-23",704,26,123.85,-46,-25.1428571428571,-64.2857142857143,-44.8571428571429,-36.4285714285714,14.4285714285714,120,5
"487",52535,"Imperial County","California",41807,175201,48099,"2020-07-24",704,26,124.538571428571,-45.7142857142857,-25.1428571428571,-63.7142857142857,-43.8571428571429,-36.2857142857143,14.1428571428571,48,3
"488",52536,"Imperial County","California",41807,175201,48099,"2020-07-25",629,27,124.902857142857,-45.7142857142857,-25.2857142857143,-63.4285714285714,-44.2857142857143,-36.4285714285714,14.1428571428571,100,8
"489",52537,"Imperial County","California",41807,175201,48099,"2020-07-26",487,22,125.204285714286,-45.5714285714286,-25.5714285714286,-63.2857142857143,-44.5714285714286,-36.2857142857143,14,0,0
"490",52538,"Imperial County","California",41807,175201,48099,"2020-07-27",654,17,126.111428571429,-45.5714285714286,-26.1428571428571,-63.7142857142857,-44.2857142857143,-36.1428571428571,14,95,0
